num,nftype,ws,wd,slope,mc1,mc10,mc100,mcHerb,mcWoody,Load_1h,Load_10h,Load_100h,Load_Live_Herb,Load_Live_Woody,SA/V_1h,SA/V_Live_Herb,SA/V_Live_Woody,Fuel_Bed_Depth,Mx_dead,HROS,FROS,BROS
45836,109,35,0,55,3,4,5,30,60,2.25,2.25,0.0,20.22,0.0,5906,5249,0,152,40,925.31,46.53896982,2.340702804
45840,109,35,0,60,3,4,5,30,60,2.25,2.25,0.0,20.22,0.0,5906,5249,0,152,40,930.94,46.63947519,2.336606705
45844,109,35,0,65,3,4,5,30,60,2.25,2.25,0.0,20.22,0.0,5906,5249,0,152,40,937.05,46.73410107,2.330800067
45848,109,35,0,70,3,4,5,30,60,2.25,2.25,0.0,20.22,0.0,5906,5249,0,152,40,943.66,46.84546392,2.325517125
45852,109,35,0,75,3,4,5,30,60,2.25,2.25,0.0,20.22,0.0,5906,5249,0,152,40,950.76,46.9655603,2.320000689
45856,109,35,0,80,3,4,5,30,60,2.25,2.25,0.0,20.22,0.0,5906,5249,0,152,40,958.35,47.08694629,2.313539428
45860,109,35,0,85,3,4,5,30,60,2.25,2.25,0.0,20.22,0.0,5906,5249,0,152,40,966.43,47.22380509,2.307552298
46080,109,40,0,0,3,4,5,30,60,2.25,2.25,0.0,20.22,0.0,5906,5249,0,152,40,1073.79,48.89170675,2.22613266
46084,109,40,0,5,3,4,5,30,60,2.25,2.25,0.0,20.22,0.0,5906,5249,0,152,40,1074.04,48.89615845,2.226019805
46088,109,40,0,10,3,4,5,30,60,2.25,2.25,0.0,20.22,0.0,5906,5249,0,152,40,1074.77,48.90859591,2.225639675
46092,109,40,0,15,3,4,5,30,60,2.25,2.25,0.0,20.22,0.0,5906,5249,0,152,40,1075.99,48.92252704,2.224382803
46096,109,40,0,20,3,4,5,30,60,2.25,2.25,0.0,20.22,0.0,5906,5249,0,152,40,1077.71,48.95222566,2.22352989
46100,109,40,0,25,3,4,5,30,60,2.25,2.25,0.0,20.22,0.0,5906,5249,0,152,40,1079.91,48.98288719,2.221780739
46104,109,40,0,30,3,4,5,30,60,2.25,2.25,0.0,20.22,0.0,5906,5249,0,152,40,1082.6,49.02183153,2.21978567
46108,109,40,0,35,3,4,5,30,60,2.25,2.25,0.0,20.22,0.0,5906,5249,0,152,40,1085.78,49.06898412,2.217544257
46112,109,40,0,40,3,4,5,30,60,2.25,2.25,0.0,20.22,0.0,5906,5249,0,152,40,1089.46,49.12470811,2.215076228
46116,109,40,0,45,3,4,5,30,60,2.25,2.25,0.0,20.22,0.0,5906,5249,0,152,40,1093.62,49.18799989,2.212340057
46120,109,40,0,50,3,4,5,30,60,2.25,2.25,0.0,20.22,0.0,5906,5249,0,152,40,1098.27,49.2523213,2.208738428
46124,109,40,0,55,3,4,5,30,60,2.25,2.25,0.0,20.22,0.0,5906,5249,0,152,40,1103.41,49.33131148,2.205506831
46128,109,40,0,60,3,4,5,30,60,2.25,2.25,0.0,20.22,0.0,5906,5249,0,152,40,1109.04,49.41109351,2.201413981
46132,109,40,0,65,3,4,5,30,60,2.25,2.25,0.0,20.22,0.0,5906,5249,0,152,40,1115.16,49.49839935,2.197076239
46136,109,40,0,70,3,4,5,30,60,2.25,2.25,0.0,20.22,0.0,5906,5249,0,152,40,1121.77,49.59307363,2.192493071
46140,109,40,0,75,3,4,5,30,60,2.25,2.25,0.0,20.22,0.0,5906,5249,0,152,40,1128.86,49.70132188,2.188244243
46144,109,40,0,80,3,4,5,30,60,2.25,2.25,0.0,20.22,0.0,5906,5249,0,152,40,1136.45,49.80341991,2.182569083
46148,109,40,0,85,3,4,5,30,60,2.25,2.25,0.0,20.22,0.0,5906,5249,0,152,40,1144.53,49.91917558,2.177246634
46368,109,45,0,0,3,4,5,30,60,2.25,2.25,0.0,20.22,0.0,5906,5249,0,152,40,1260.17,51.50214297,2.104851513
46372,109,45,0,5,3,4,5,30,60,2.25,2.25,0.0,20.22,0.0,5906,5249,0,152,40,1260.42,51.5058094,2.104733661
46376,109,45,0,10,3,4,5,30,60,2.25,2.25,0.0,20.22,0.0,5906,5249,0,152,40,1261.15,51.51598612,2.104346689
46380,109,45,0,15,3,4,5,30,60,2.25,2.25,0.0,20.22,0.0,5906,5249,0,152,40,1262.38,51.53347445,2.10372391
46384,109,45,0,20,3,4,5,30,60,2.25,2.25,0.0,20.22,0.0,5906,5249,0,152,40,1264.09,51.55088826,2.102298159
46388,109,45,0,25,3,4,5,30,60,2.25,2.25,0.0,20.22,0.0,5906,5249,0,152,40,1266.29,51.58168968,2.101154325
46392,109,45,0,30,3,4,5,30,60,2.25,2.25,0.0,20.22,0.0,5906,5249,0,152,40,1268.98,51.61928606,2.099757831
46396,109,45,0,35,3,4,5,30,60,2.25,2.25,0.0,20.22,0.0,5906,5249,0,152,40,1272.17,51.65749831,2.097594764
46400,109,45,0,40,3,4,5,30,60,2.25,2.25,0.0,20.22,0.0,5906,5249,0,152,40,1275.84,51.70850994,2.095693818
46404,109,45,0,45,3,4,5,30,60,2.25,2.25,0.0,20.22,0.0,5906,5249,0,152,40,1280.0,51.75960383,2.09301296
46408,109,45,0,50,3,4,5,30,60,2.25,2.25,0.0,20.22,0.0,5906,5249,0,152,40,1284.65,51.82373046,2.090607589
46412,109,45,0,55,3,4,5,30,60,2.25,2.25,0.0,20.22,0.0,5906,5249,0,152,40,1289.79,51.88777793,2.087426246
46416,109,45,0,60,3,4,5,30,60,2.25,2.25,0.0,20.22,0.0,5906,5249,0,152,40,1295.42,51.95815975,2.083996206
46420,109,45,0,65,3,4,5,30,60,2.25,2.25,0.0,20.22,0.0,5906,5249,0,152,40,1301.54,52.04124143,2.080835633
46424,109,45,0,70,3,4,5,30,60,2.25,2.25,0.0,20.22,0.0,5906,5249,0,152,40,1308.15,52.12394507,2.076906815
46428,109,45,0,75,3,4,5,30,60,2.25,2.25,0.0,20.22,0.0,5906,5249,0,152,40,1315.25,52.21263233,2.07273064
46432,109,45,0,80,3,4,5,30,60,2.25,2.25,0.0,20.22,0.0,5906,5249,0,152,40,1322.83,52.31321323,2.06880119
46436,109,45,0,85,3,4,5,30,60,2.25,2.25,0.0,20.22,0.0,5906,5249,0,152,40,1330.91,52.41345428,2.064129197
49248,121,0,0,0,3,4,5,30,60,0.45,0.0,0.0,1.12,1.46,6562,5906,5906,27,15,0.39,0.39,0.39
49252,121,0,0,5,3,4,5,30,60,0.45,0.0,0.0,1.12,1.46,6562,5906,5906,27,15,0.42,0.331729874,0.262011212
49256,121,0,0,10,3,4,5,30,60,0.45,0.0,0.0,1.12,1.46,6562,5906,5906,27,15,0.52,0.355664491,0.243263904
49260,121,0,0,15,3,4,5,30,60,0.45,0.0,0.0,1.12,1.46,6562,5906,5906,27,15,0.68,0.412634805,0.250393357
49264,121,0,0,20,3,4,5,30,60,0.45,0.0,0.0,1.12,1.46,6562,5906,5906,27,15,0.91,0.497468756,0.271950729
49268,121,0,0,25,3,4,5,30,60,0.45,0.0,0.0,1.12,1.46,6562,5906,5906,27,15,1.2,0.596222166,0.296234059
49272,121,0,0,30,3,4,5,30,60,0.45,0.0,0.0,1.12,1.46,6562,5906,5906,27,15,1.55,0.704141635,0.319880931
49276,121,0,0,35,3,4,5,30,60,0.45,0.0,0.0,1.12,1.46,6562,5906,5906,27,15,1.97,0.823232806,0.344016372
49280,121,0,0,40,3,4,5,30,60,0.45,0.0,0.0,1.12,1.46,6562,5906,5906,27,15,2.46,0.95138498,0.367940399
49284,121,0,0,45,3,4,5,30,60,0.45,0.0,0.0,1.12,1.46,6562,5906,5906,27,15,3.01,1.081121274,0.388313358
49288,121,0,0,50,3,4,5,30,60,0.45,0.0,0.0,1.12,1.46,6562,5906,5906,27,15,3.62,1.212544821,0.406150537
49292,121,0,0,55,3,4,5,30,60,0.45,0.0,0.0,1.12,1.46,6562,5906,5906,27,15,4.3,1.347850554,0.422488632
49296,121,0,0,60,3,4,5,30,60,0.45,0.0,0.0,1.12,1.46,6562,5906,5906,27,15,5.05,1.485715631,0.437099195
49300,121,0,0,65,3,4,5,30,60,0.45,0.0,0.0,1.12,1.46,6562,5906,5906,27,15,5.86,1.62231467,0.449130527
49304,121,0,0,70,3,4,5,30,60,0.45,0.0,0.0,1.12,1.46,6562,5906,5906,27,15,6.73,1.757270039,0.458840712
49308,121,0,0,75,3,4,5,30,60,0.45,0.0,0.0,1.12,1.46,6562,5906,5906,27,15,7.67,1.892752277,0.467080989
49312,121,0,0,80,3,4,5,30,60,0.45,0.0,0.0,1.12,1.46,6562,5906,5906,27,15,8.67,2.025800257,0.473341024
49316,121,0,0,85,3,4,5,30,60,0.45,0.0,0.0,1.12,1.46,6562,5906,5906,27,15,9.74,2.160049767,0.479036447
49536,121,5,0,0,3,4,5,30,60,0.45,0.0,0.0,1.12,1.46,6562,5906,5906,27,15,8.62,2.020323832,0.473516054
49540,121,5,0,5,3,4,5,30,60,0.45,0.0,0.0,1.12,1.46,6562,5906,5906,27,15,8.65,2.024236058,0.473703077
49544,121,5,0,10,3,4,5,30,60,0.45,0.0,0.0,1.12,1.46,6562,5906,5906,27,15,8.75,2.036675103,0.47406234
49548,121,5,0,15,3,4,5,30,60,0.45,0.0,0.0,1.12,1.46,6562,5906,5906,27,15,8.91,2.058187408,0.475436072
49552,121,5,0,20,3,4,5,30,60,0.45,0.0,0.0,1.12,1.46,6562,5906,5906,27,15,9.13,2.08530786,0.476287937
49556,121,5,0,25,3,4,5,30,60,0.45,0.0,0.0,1.12,1.46,6562,5906,5906,27,15,9.42,2.121391509,0.477739059
49560,121,5,0,30,3,4,5,30,60,0.45,0.0,0.0,1.12,1.46,6562,5906,5906,27,15,9.78,2.165781972,0.479612633
49564,121,5,0,35,3,4,5,30,60,0.45,0.0,0.0,1.12,1.46,6562,5906,5906,27,15,10.2,2.215554318,0.481243229
49568,121,5,0,40,3,4,5,30,60,0.45,0.0,0.0,1.12,1.46,6562,5906,5906,27,15,10.69,2.272153228,0.482944835
49572,121,5,0,45,3,4,5,30,60,0.45,0.0,0.0,1.12,1.46,6562,5906,5906,27,15,11.24,2.334226589,0.484752115
49576,121,5,0,50,3,4,5,30,60,0.45,0.0,0.0,1.12,1.46,6562,5906,5906,27,15,11.85,2.401068528,0.486508867
49580,121,5,0,55,3,4,5,30,60,0.45,0.0,0.0,1.12,1.46,6562,5906,5906,27,15,12.53,2.472381214,0.487842687
49584,121,5,0,60,3,4,5,30,60,0.45,0.0,0.0,1.12,1.46,6562,5906,5906,27,15,13.27,2.548568005,0.489464874
49588,121,5,0,65,3,4,5,30,60,0.45,0.0,0.0,1.12,1.46,6562,5906,5906,27,15,14.08,2.627700966,0.490398605
49592,121,5,0,70,3,4,5,30,60,0.45,0.0,0.0,1.12,1.46,6562,5906,5906,27,15,14.95,2.710364481,0.491376296
49596,121,5,0,75,3,4,5,30,60,0.45,0.0,0.0,1.12,1.46,6562,5906,5906,27,15,15.89,2.796184492,0.492048314
49600,121,5,0,80,3,4,5,30,60,0.45,0.0,0.0,1.12,1.46,6562,5906,5906,27,15,16.89,2.88278778,0.492034659
49604,121,5,0,85,3,4,5,30,60,0.45,0.0,0.0,1.12,1.46,6562,5906,5906,27,15,17.96,2.972943097,0.492115293
49824,121,10,0,0,3,4,5,30,60,0.45,0.0,0.0,1.12,1.46,6562,5906,5906,27,15,23.03,3.359011184,0.489924278
49828,121,10,0,5,3,4,5,30,60,0.45,0.0,0.0,1.12,1.46,6562,5906,5906,27,15,23.06,3.36027527,0.489655243
49832,121,10,0,10,3,4,5,30,60,0.45,0.0,0.0,1.12,1.46,6562,5906,5906,27,15,23.16,3.368614801,0.489963976
49836,121,10,0,15,3,4,5,30,60,0.45,0.0,0.0,1.12,1.46,6562,5906,5906,27,15,23.32,3.379406705,0.489725115
49840,121,10,0,20,3,4,5,30,60,0.45,0.0,0.0,1.12,1.46,6562,5906,5906,27,15,23.54,3.394119754,0.489381857
49844,121,10,0,25,3,4,5,30,60,0.45,0.0,0.0,1.12,1.46,6562,5906,5906,27,15,23.84,3.415503252,0.489331479
49848,121,10,0,30,3,4,5,30,60,0.45,0.0,0.0,1.12,1.46,6562,5906,5906,27,15,24.19,3.439082671,0.488933014
49852,121,10,0,35,3,4,5,30,60,0.45,0.0,0.0,1.12,1.46,6562,5906,5906,27,15,24.61,3.467535506,0.488573851
49856,121,10,0,40,3,4,5,30,60,0.45,0.0,0.0,1.12,1.46,6562,5906,5906,27,15,25.1,3.500624244,0.488221916
49860,121,10,0,45,3,4,5,30,60,0.45,0.0,0.0,1.12,1.46,6562,5906,5906,27,15,25.65,3.53670571,0.487652526
49864,121,10,0,50,3,4,5,30,60,0.45,0.0,0.0,1.12,1.46,6562,5906,5906,27,15,26.26,3.575545185,0.486843997
49868,121,10,0,55,3,4,5,30,60,0.45,0.0,0.0,1.12,1.46,6562,5906,5906,27,15,26.94,3.618241464,0.485956618
49872,121,10,0,60,3,4,5,30,60,0.45,0.0,0.0,1.12,1.46,6562,5906,5906,27,15,27.68,3.664695537,0.485187622
49876,121,10,0,65,3,4,5,30,60,0.45,0.0,0.0,1.12,1.46,6562,5906,5906,27,15,28.49,3.714411874,0.484270115
49880,121,10,0,70,3,4,5,30,60,0.45,0.0,0.0,1.12,1.46,6562,5906,5906,27,15,29.36,3.767312998,0.483400791
49884,121,10,0,75,3,4,5,30,60,0.45,0.0,0.0,1.12,1.46,6562,5906,5906,27,15,30.3,3.821345047,0.481936566
49888,121,10,0,80,3,4,5,30,60,0.45,0.0,0.0,1.12,1.46,6562,5906,5906,27,15,31.3,3.879515512,0.480851138
49892,121,10,0,85,3,4,5,30,60,0.45,0.0,0.0,1.12,1.46,6562,5906,5906,27,15,32.37,3.939740817,0.479504409
50112,121,15,0,0,3,4,5,30,60,0.45,0.0,0.0,1.12,1.46,6562,5906,5906,27,15,41.32,4.397318321,0.46796729
50116,121,15,0,5,3,4,5,30,60,0.45,0.0,0.0,1.12,1.46,6562,5906,5906,27,15,41.35,4.399039821,0.467993987
50120,121,15,0,10,3,4,5,30,60,0.45,0.0,0.0,1.12,1.46,6562,5906,5906,27,15,41.44,4.402727136,0.467760768
50124,121,15,0,15,3,4,5,30,60,0.45,0.0,0.0,1.12,1.46,6562,5906,5906,27,15,41.61,4.410481673,0.467492155
50128,121,15,0,20,3,4,5,30,60,0.45,0.0,0.0,1.12,1.46,6562,5906,5906,27,15,41.83,4.420550589,0.467159156
50132,121,15,0,25,3,4,5,30,60,0.45,0.0,0.0,1.12,1.46,6562,5906,5906,27,15,42.12,4.433533087,0.466671786
50136,121,15,0,30,3,4,5,30,60,0.45,0.0,0.0,1.12,1.46,6562,5906,5906,27,15,42.48,4.45082179,0.466332735
50140,121,15,0,35,3,4,5,30,60,0.45,0.0,0.0,1.12,1.46,6562,5906,5906,27,15,42.9,4.469818871,0.4657175
50144,121,15,0,40,3,4,5,30,60,0.45,0.0,0.0,1.12,1.46,6562,5906,5906,27,15,43.38,4.491902265,0.465126463
50148,121,15,0,45,3,4,5,30,60,0.45,0.0,0.0,1.12,1.46,6562,5906,5906,27,15,43.93,4.516543385,0.464356115
50152,121,15,0,50,3,4,5,30,60,0.45,0.0,0.0,1.12,1.46,6562,5906,5906,27,15,44.55,4.545074425,0.463697004
50156,121,15,0,55,3,4,5,30,60,0.45,0.0,0.0,1.12,1.46,6562,5906,5906,27,15,45.23,4.574888635,0.462737254
50160,121,15,0,60,3,4,5,30,60,0.45,0.0,0.0,1.12,1.46,6562,5906,5906,27,15,45.97,4.607319933,0.461766303
50164,121,15,0,65,3,4,5,30,60,0.45,0.0,0.0,1.12,1.46,6562,5906,5906,27,15,46.78,4.643230892,0.460872021
50168,121,15,0,70,3,4,5,30,60,0.45,0.0,0.0,1.12,1.46,6562,5906,5906,27,15,47.65,4.680032004,0.459657913
50172,121,15,0,75,3,4,5,30,60,0.45,0.0,0.0,1.12,1.46,6562,5906,5906,27,15,48.59,4.720005973,0.458498794
50176,121,15,0,80,3,4,5,30,60,0.45,0.0,0.0,1.12,1.46,6562,5906,5906,27,15,49.59,4.760585263,0.457010931
50180,121,15,0,85,3,4,5,30,60,0.45,0.0,0.0,1.12,1.46,6562,5906,5906,27,15,50.66,4.805447331,0.455829531
50400,121,20,0,0,3,4,5,30,60,0.45,0.0,0.0,1.12,1.46,6562,5906,5906,27,15,62.69,5.259146619,0.441196733
50404,121,20,0,5,3,4,5,30,60,0.45,0.0,0.0,1.12,1.46,6562,5906,5906,27,15,62.72,5.260282613,0.44117623
50408,121,20,0,10,3,4,5,30,60,0.45,0.0,0.0,1.12,1.46,6562,5906,5906,27,15,62.82,5.263145057,0.440953453
50412,121,20,0,15,3,4,5,30,60,0.45,0.0,0.0,1.12,1.46,6562,5906,5906,27,15,62.98,5.269643305,0.440919984
50416,121,20,0,20,3,4,5,30,60,0.45,0.0,0.0,1.12,1.46,6562,5906,5906,27,15,63.2,5.276999571,0.440612729
50420,121,20,0,25,3,4,5,30,60,0.45,0.0,0.0,1.12,1.46,6562,5906,5906,27,15,63.49,5.286024183,0.440101617
50424,121,20,0,30,3,4,5,30,60,0.45,0.0,0.0,1.12,1.46,6562,5906,5906,27,15,63.85,5.299432844,0.439843202
50428,121,20,0,35,3,4,5,30,60,0.45,0.0,0.0,1.12,1.46,6562,5906,5906,27,15,64.27,5.313597337,0.439307868
50432,121,20,0,40,3,4,5,30,60,0.45,0.0,0.0,1.12,1.46,6562,5906,5906,27,15,64.76,5.330671877,0.438790344
50436,121,20,0,45,3,4,5,30,60,0.45,0.0,0.0,1.12,1.46,6562,5906,5906,27,15,65.31,5.349773535,0.438218908
50440,121,20,0,50,3,4,5,30,60,0.45,0.0,0.0,1.12,1.46,6562,5906,5906,27,15,65.92,5.369475925,0.437367593
50444,121,20,0,55,3,4,5,30,60,0.45,0.0,0.0,1.12,1.46,6562,5906,5906,27,15,66.6,5.393264756,0.436746317
50448,121,20,0,60,3,4,5,30,60,0.45,0.0,0.0,1.12,1.46,6562,5906,5906,27,15,67.34,5.417519266,0.435840734
50452,121,20,0,65,3,4,5,30,60,0.45,0.0,0.0,1.12,1.46,6562,5906,5906,27,15,68.15,5.444335181,0.434934491
50456,121,20,0,70,3,4,5,30,60,0.45,0.0,0.0,1.12,1.46,6562,5906,5906,27,15,69.02,5.472827036,0.433958791
50460,121,20,0,75,3,4,5,30,60,0.45,0.0,0.0,1.12,1.46,6562,5906,5906,27,15,69.96,5.503703115,0.432972384
50464,121,20,0,80,3,4,5,30,60,0.45,0.0,0.0,1.12,1.46,6562,5906,5906,27,15,70.96,5.536083,0.431908328
50468,121,20,0,85,3,4,5,30,60,0.45,0.0,0.0,1.12,1.46,6562,5906,5906,27,15,72.03,5.570656807,0.430823508
50688,121,25,0,0,3,4,5,30,60,0.45,0.0,0.0,1.12,1.46,6562,5906,5906,27,15,86.69,6.00519965,0.415992881
50692,121,25,0,5,3,4,5,30,60,0.45,0.0,0.0,1.12,1.46,6562,5906,5906,27,15,86.72,6.005978985,0.415956914
50696,121,25,0,10,3,4,5,30,60,0.45,0.0,0.0,1.12,1.46,6562,5906,5906,27,15,86.82,6.009007106,0.415896872
50700,121,25,0,15,3,4,5,30,60,0.45,0.0,0.0,1.12,1.46,6562,5906,5906,27,15,86.98,6.013584398,0.415764513
50704,121,25,0,20,3,4,5,30,60,0.45,0.0,0.0,1.12,1.46,6562,5906,5906,27,15,87.2,6.01840303,0.415380448
50708,121,25,0,25,3,4,5,30,60,0.45,0.0,0.0,1.12,1.46,6562,5906,5906,27,15,87.5,6.027420829,0.415197735
50712,121,25,0,30,3,4,5,30,60,0.45,0.0,0.0,1.12,1.46,6562,5906,5906,27,15,87.85,6.037250216,0.414893457
50716,121,25,0,35,3,4,5,30,60,0.45,0.0,0.0,1.12,1.46,6562,5906,5906,27,15,88.27,6.049243638,0.414561557
50720,121,25,0,40,3,4,5,30,60,0.45,0.0,0.0,1.12,1.46,6562,5906,5906,27,15,88.76,6.062075341,0.414023856
50724,121,25,0,45,3,4,5,30,60,0.45,0.0,0.0,1.12,1.46,6562,5906,5906,27,15,89.31,6.07761317,0.413586181
50728,121,25,0,50,3,4,5,30,60,0.45,0.0,0.0,1.12,1.46,6562,5906,5906,27,15,89.92,6.09323964,0.412895566
50732,121,25,0,55,3,4,5,30,60,0.45,0.0,0.0,1.12,1.46,6562,5906,5906,27,15,90.6,6.11217166,0.412347046
50736,121,25,0,60,3,4,5,30,60,0.45,0.0,0.0,1.12,1.46,6562,5906,5906,27,15,91.34,6.132397096,0.411717694
50740,121,25,0,65,3,4,5,30,60,0.45,0.0,0.0,1.12,1.46,6562,5906,5906,27,15,92.15,6.153257734,0.410879878
50744,121,25,0,70,3,4,5,30,60,0.45,0.0,0.0,1.12,1.46,6562,5906,5906,27,15,93.02,6.176599896,0.410131007
50748,121,25,0,75,3,4,5,30,60,0.45,0.0,0.0,1.12,1.46,6562,5906,5906,27,15,93.96,6.201750507,0.409341309
50752,121,25,0,80,3,4,5,30,60,0.45,0.0,0.0,1.12,1.46,6562,5906,5906,27,15,94.97,6.227372476,0.408341244
50756,121,25,0,85,3,4,5,30,60,0.45,0.0,0.0,1.12,1.46,6562,5906,5906,27,15,96.03,6.254649363,0.407379347
50976,121,30,0,0,3,4,5,30,60,0.45,0.0,0.0,1.12,1.46,6562,5906,5906,27,15,113.02,6.668984793,0.393517591
50980,121,30,0,5,3,4,5,30,60,0.45,0.0,0.0,1.12,1.46,6562,5906,5906,27,15,113.05,6.669528033,0.393477259
50984,121,30,0,10,3,4,5,30,60,0.45,0.0,0.0,1.12,1.46,6562,5906,5906,27,15,113.15,6.671746202,0.393391051
50988,121,30,0,15,3,4,5,30,60,0.45,0.0,0.0,1.12,1.46,6562,5906,5906,27,15,113.31,6.675045019,0.393224129
50992,121,30,0,20,3,4,5,30,60,0.45,0.0,0.0,1.12,1.46,6562,5906,5906,27,15,113.53,6.680643316,0.393120718
50996,121,30,0,25,3,4,5,30,60,0.45,0.0,0.0,1.12,1.46,6562,5906,5906,27,15,113.82,6.686667886,0.392826633
51000,121,30,0,30,3,4,5,30,60,0.45,0.0,0.0,1.12,1.46,6562,5906,5906,27,15,114.18,6.69555405,0.392629568
51004,121,30,0,35,3,4,5,30,60,0.45,0.0,0.0,1.12,1.46,6562,5906,5906,27,15,114.6,6.705472713,0.392350474
51008,121,30,0,40,3,4,5,30,60,0.45,0.0,0.0,1.12,1.46,6562,5906,5906,27,15,115.09,6.715768123,0.391880628
51012,121,30,0,45,3,4,5,30,60,0.45,0.0,0.0,1.12,1.46,6562,5906,5906,27,15,115.64,6.728278854,0.391471259
51016,121,30,0,50,3,4,5,30,60,0.45,0.0,0.0,1.12,1.46,6562,5906,5906,27,15,116.25,6.741759927,0.390979156
51020,121,30,0,55,3,4,5,30,60,0.45,0.0,0.0,1.12,1.46,6562,5906,5906,27,15,116.93,6.757982655,0.390578376
51024,121,30,0,60,3,4,5,30,60,0.45,0.0,0.0,1.12,1.46,6562,5906,5906,27,15,117.67,6.773902466,0.389952873
51028,121,30,0,65,3,4,5,30,60,0.45,0.0,0.0,1.12,1.46,6562,5906,5906,27,15,118.48,6.792497546,0.389416129
51032,121,30,0,70,3,4,5,30,60,0.45,0.0,0.0,1.12,1.46,6562,5906,5906,27,15,119.35,6.811942272,0.388793947
51036,121,30,0,75,3,4,5,30,60,0.45,0.0,0.0,1.12,1.46,6562,5906,5906,27,15,120.29,6.831563419,0.387981202
51040,121,30,0,80,3,4,5,30,60,0.45,0.0,0.0,1.12,1.46,6562,5906,5906,27,15,121.29,6.854382843,0.387357277
51044,121,30,0,85,3,4,5,30,60,0.45,0.0,0.0,1.12,1.46,6562,5906,5906,27,15,122.36,6.877299688,0.38654177
51264,121,35,0,0,3,4,5,30,60,0.45,0.0,0.0,1.12,1.46,6562,5906,5906,27,15,141.45,7.270349993,0.373686737
51268,121,35,0,5,3,4,5,30,60,0.45,0.0,0.0,1.12,1.46,6562,5906,5906,27,15,141.49,7.271241733,0.373672743
51272,121,35,0,10,3,4,5,30,60,0.45,0.0,0.0,1.12,1.46,6562,5906,5906,27,15,141.58,7.272374274,0.373551544
51276,121,35,0,15,3,4,5,30,60,0.45,0.0,0.0,1.12,1.46,6562,5906,5906,27,15,141.74,7.275935971,0.373495444
51280,121,35,0,20,3,4,5,30,60,0.45,0.0,0.0,1.12,1.46,6562,5906,5906,27,15,141.97,7.280757173,0.373384694
51284,121,35,0,25,3,4,5,30,60,0.45,0.0,0.0,1.12,1.46,6562,5906,5906,27,15,142.26,7.286317501,0.373192905
51288,121,35,0,30,3,4,5,30,60,0.45,0.0,0.0,1.12,1.46,6562,5906,5906,27,15,142.62,7.293120227,0.372946309
51292,121,35,0,35,3,4,5,30,60,0.45,0.0,0.0,1.12,1.46,6562,5906,5906,27,15,143.04,7.301803485,0.372737235
51296,121,35,0,40,3,4,5,30,60,0.45,0.0,0.0,1.12,1.46,6562,5906,5906,27,15,143.52,7.31119299,0.372446648
51300,121,35,0,45,3,4,5,30,60,0.45,0.0,0.0,1.12,1.46,6562,5906,5906,27,15,144.07,7.321783747,0.372100488
51304,121,35,0,50,3,4,5,30,60,0.45,0.0,0.0,1.12,1.46,6562,5906,5906,27,15,144.69,7.333557274,0.371698544
51308,121,35,0,55,3,4,5,30,60,0.45,0.0,0.0,1.12,1.46,6562,5906,5906,27,15,145.37,7.345987723,0.371215076
51312,121,35,0,60,3,4,5,30,60,0.45,0.0,0.0,1.12,1.46,6562,5906,5906,27,15,146.11,7.36021229,0.370766717
51316,121,35,0,65,3,4,5,30,60,0.45,0.0,0.0,1.12,1.46,6562,5906,5906,27,15,146.92,7.375556174,0.370261563
51320,121,35,0,70,3,4,5,30,60,0.45,0.0,0.0,1.12,1.46,6562,5906,5906,27,15,147.79,7.392645096,0.369789576
51324,121,35,0,75,3,4,5,30,60,0.45,0.0,0.0,1.12,1.46,6562,5906,5906,27,15,148.73,7.410800545,0.369259495
51328,121,35,0,80,3,4,5,30,60,0.45,0.0,0.0,1.12,1.46,6562,5906,5906,27,15,149.73,7.429497264,0.368646428
51332,121,35,0,85,3,4,5,30,60,0.45,0.0,0.0,1.12,1.46,6562,5906,5906,27,15,150.8,7.449205366,0.367975203
51552,121,40,0,0,3,4,5,30,60,0.45,0.0,0.0,1.12,1.46,6562,5906,5906,27,15,171.83,7.823747633,0.356230152
51556,121,40,0,5,3,4,5,30,60,0.45,0.0,0.0,1.12,1.46,6562,5906,5906,27,15,171.86,7.824004499,0.356191356
51560,121,40,0,10,3,4,5,30,60,0.45,0.0,0.0,1.12,1.46,6562,5906,5906,27,15,171.96,7.826338517,0.356196642
51564,121,40,0,15,3,4,5,30,60,0.45,0.0,0.0,1.12,1.46,6562,5906,5906,27,15,172.12,7.829183123,0.356124264
51568,121,40,0,20,3,4,5,30,60,0.45,0.0,0.0,1.12,1.46,6562,5906,5906,27,15,172.35,7.832989533,0.355994923
51572,121,40,0,25,3,4,5,30,60,0.45,0.0,0.0,1.12,1.46,6562,5906,5906,27,15,172.64,7.837298128,0.355788009
51576,121,40,0,30,3,4,5,30,60,0.45,0.0,0.0,1.12,1.46,6562,5906,5906,27,15,172.99,7.843210519,0.355604088
51580,121,40,0,35,3,4,5,30,60,0.45,0.0,0.0,1.12,1.46,6562,5906,5906,27,15,173.41,7.850064387,0.355363075
51584,121,40,0,40,3,4,5,30,60,0.45,0.0,0.0,1.12,1.46,6562,5906,5906,27,15,173.9,7.858955165,0.355164901
51588,121,40,0,45,3,4,5,30,60,0.45,0.0,0.0,1.12,1.46,6562,5906,5906,27,15,174.45,7.868312744,0.354888767
51592,121,40,0,50,3,4,5,30,60,0.45,0.0,0.0,1.12,1.46,6562,5906,5906,27,15,175.06,7.878126562,0.354534892
